,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,47.10915913103372,46.56465118701649,46.56155215375419,43.57610029808758,43.57610029808758,43.35061560986796,43.226281368658114,42.7714239611933,42.06764322771671,41.774986559714286,41.76962178455239,41.71362278976892,41.24956876553316,40.934370172767686,39.6798447869488,39.66810582831821,39.57043597628003,38.935657225641975,38.92528528733291,38.92528528733291,38.50614824441396,38.5051250684346,38.41465419048458,38.21906311204917,37.715113513056565,37.36411066944016,36.84137220334118,36.81797779615541,36.73357093453281,36.69018732577357,35.924299567848884,35.87495957265888,35.052959059520546,35.00253625754347,34.99811504461364,34.93209889891753,34.6918992295274,34.48206866193732,33.49641484567255,33.30614981403183,33.25449624341043,33.13919846731485,32.095377579139665,31.157673999949584,31.069762588162465,31.068450291456163,30.78063617089841,30.69596072389591,30.186326703240567,30.12548657464372,29.978660161109335,29.763184096447024,29.555016609773496,29.5340667581576,29.528692573076484,29.450028699153208,29.36797876224073,29.348126365356602,29.30467991397251,29.153945645186322,29.144363737185532,29.112039068800005,29.091623474099723,29.085461948176764,29.0378092701612,28.975695880555598,28.950721033889234,28.593016401538453,28.58869710650528,28.579866973054486,28.473235081872406,28.29922563745396,28.258034381575364,28.197150332354184,28.18785555366032,27.936872631552134,27.930889099256692,27.782633750716304,27.77953445164173,27.738736369900433,27.728920010713637,27.67697151403487,27.652868185784595,27.62161372433719,27.533921112363355,27.51538513914231,27.39034035188047,27.26905071388307,27.268560679937142,27.221344256576277,27.190651819502964,27.101664209163864,27.09427897002977,27.067635461581393,27.000606170787325,26.973553547847064,26.959915043351547,26.913071009927137,26.89268489480695,26.891318874766668,26.880589958374692
1,46.84136613988054,43.7409654648522,42.8513149728434,42.49112533938492,42.32414886871754,41.71736192403132,41.385176946684886,40.94813195387389,40.85617320091108,40.597532248810765,39.693116523231026,39.688378052809945,39.688378052809945,39.58384193165818,39.481823187709075,39.47710926237587,39.23214048618578,38.94094465072763,38.872908247885185,38.35268350047608,38.35268350047608,38.35268350047608,38.35268350047608,38.35268350047608,38.35268350047608,38.35268350047608,38.35268350047608,38.012723911181986,38.012723911181986,37.93291847401959,37.56947061942725,37.55894973348104,37.229900905368815,37.00210499066654,36.58964541993619,36.58665811710285,36.474192442520135,35.555180435247735,35.08972929130339,34.31056882054869,34.18556267975369,33.46351074315373,33.42799881934911,32.06958772486015,31.672700932141048,31.541421472866805,31.540050508915808,31.515958535640635,31.499697310572348,31.296951943856854,31.177325357655782,31.07993070024623,30.63911915066123,30.598349594497634,30.2212886692233,30.178237062614297,30.147036135001727,30.13240609444666,30.010194275008928,29.96916862577161,29.93790474906199,29.927668459897145,29.917258281636812,29.914847546788845,29.865782157745016,29.798155454834504,29.778894609719778,29.699123651299352,29.69245104606931,29.551835112795512,29.537861432785046,29.501691061308414,29.48217561337309,29.444081172830057,29.430604173390844,29.391501874221092,29.373612550426408,29.33338637922191,29.211211408536364,29.022066464929217,29.002943580368765,28.98851449660197,28.96541940886769,28.91120273153332,28.903230763388258,28.898313533979067,28.88124261723324,28.840490871766438,28.81937638238997,28.80024158153437,28.79456708084417,28.69231031514303,28.633486917817052,28.588330661490538,28.579389272948845,28.560202768416577,28.497245988486007,28.48768126511586,28.4546004506864,28.43750462256535,28.30885660427878
2,47.67648533452009,47.57452315170476,46.53603519201207,46.521479581032175,45.64557747107567,45.36938828139188,45.15203647172089,44.24220678784829,43.6280875769117,43.2652462171247,42.93604325489255,42.394620109262384,41.12399871892085,40.8147839538658,40.4452464692202,39.34427100158915,38.67259444455487,38.65848720861117,37.70321598876035,37.60252895377812,37.238789450359874,37.18197790555939,35.44347743176895,35.30166413193165,35.001858741892676,34.974236071228454,34.918278722976964,34.85898798866599,34.82029243336796,34.78329895140425,34.68712590384004,34.51750452506995,34.40690698769527,34.35148380419394,34.28852004326837,34.22205206523667,34.20300518131817,34.19145571087398,34.11759447269276,33.983215431961895,33.64370331408006,33.62719858432866,33.598851461359835,33.45260388471583,33.42372629163158,33.30687391496083,33.229132090519016,33.19170433785166,33.16014406447774,32.98178093535844,32.96198102015176,32.42221185906482,32.15766414232106,31.42161121588114,31.42161121588114,31.385091269210154,31.380691593306366,31.349414594542058,31.142689840324834,31.09234946303896,31.056958509613054,30.8885785882109,30.85539502171926,30.742944626977966,30.737315574450513,30.737265364212476,30.628251962900922,30.556162083519716,30.488064504407774,30.486036592001707,30.459448086079977,30.403617178052347,30.31104417484042,30.31079710401476,30.15323192842962,30.15316564424666,30.081885510341895,29.9802657998797,29.973905082893026,29.88625295580888,29.824945985321452,29.6904731453287,29.648086150553624,29.62511800229018,29.620824595570216,29.617844646045587,29.505213574348396,29.479612559675207,29.450568909353308,29.44319638532599,29.30919869258144,29.301481966501747,29.293562953281416,29.210107260750675,29.156765272621595,28.954424129729354,28.950899248788147,28.916472666205504,28.909431437300743,28.835716304120858,28.773535201781648
3,47.6120463329964,43.435770218694095,41.95149456140645,41.74581245459369,41.30886709014164,40.69442692710066,40.661348784866604,40.6248983303129,40.0905647653665,40.040414364776986,39.984808675166086,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.50972956128381,39.30951032604467,39.09735621330552,39.09735621330552,38.93274208148686,38.93274208148686,38.87034144849135,38.77889372805617,38.77889372805617,38.27602291227067,38.27602291227067,38.27602291227067,38.27602291227067,38.27602291227067,38.27602291227067,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.05215920052648,38.0083694214276,38.001779383477476,37.67883836273954,37.004206876576056,36.9720351058009,36.88701905340008,36.88701905340008,36.88701905340008,36.24443748010017,35.396818823682594,35.04092051220535,34.87605688105641,32.7061892853772,32.57788118451781,32.04327041249663,31.79519246254973,31.73188779344704,31.19942497464372,30.132647882801855,30.078651025903376,30.00977656667415,29.432238821440183,29.303117778735317,29.295388824272298
4,47.08456365822772,47.08456365822772,44.889079644176185,42.362064291846224,42.362064291846224,42.362064291846224,41.32523612966524,38.614687727894434,38.614687727894434,38.614687727894434,38.614687727894434,38.614687727894434,38.614687727894434,38.04981284969017,37.098388129380695,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.979034630759415,36.876810739881954,36.87680113559524,36.87680113559524,36.87680113559524,36.78011837178891,36.528674087091794,36.52573707781865,36.52573707781865,36.48265920554944,36.48265920554944,36.47097549703806,36.240485356358526,36.22142490131218,36.058199243046836,36.01232746389991,35.72827114551542,35.54102254104089,35.53092104769974,35.492621525729284,35.33593118566383,35.33485799320661,35.275835392497434,35.16016779077614,34.97109420559427,34.95184882093545,34.87288134591833,34.866350766884985,34.85079523643823,34.62354700870811,34.418347185360844,34.41490359853822,34.27519690276302,34.27511879542066,34.130359301575254,33.99783092816451,33.975327885849204,33.45234715057898,33.288986090666604,32.79898407282858,32.212679280451944,32.120189535619794,32.03763026561351,31.649695443930078,31.42566544209225,31.310746911359242,31.196517820797247,31.152543274287055,30.961432272277126,30.77482520080232,30.67196977754928,30.666700625973505,30.621495656528996,30.54076911879334,30.522818409454523,30.239743873597394,30.23931136649293,30.104958534663307,30.033859455864164,30.027734791046093,29.911637886321323,29.817447882668148,29.620949714752715,29.46973364005601
5,49.149343424585034,48.49134298296987,46.18052360041136,45.05308178494721,43.55414269132595,43.4595395786303,42.548038462778536,42.50502352549697,42.19204202634362,42.19204202634362,42.185501579032845,42.08793987554971,41.97967818678029,40.97057533629591,40.81203998172691,40.6229893513948,40.15470667910217,39.496809306657504,39.2142857715659,38.72366757194747,38.3899487360346,37.959802053932535,37.73735233106333,36.669225918595664,36.44234785431323,34.80501402668709,34.39771370714756,34.305547061026715,33.91761084638026,33.68743412155575,33.376208791800266,33.199095705782305,32.733116777790194,32.674407633072136,32.588422932442946,32.567906013803025,32.51102777931547,32.434400750543674,32.33638046301753,32.26891834402268,32.24375017635866,32.08897328440177,31.989543414030884,31.95640727416789,31.804436358566406,31.744239844462893,31.618997500133663,31.596425686360952,31.460843124665356,31.414732245620986,31.381277150436667,31.337349782716725,31.333771435006486,31.285515303051728,31.26394506881101,31.221492594829027,30.93165941509688,30.881190935384726,30.805230263408614,30.766460807893406,30.671629408414304,30.641633373092372,30.59926157002061,30.589157126686924,30.55402055677369,30.503835434038844,30.471855967439893,30.428442872400964,30.011190274970375,30.004932617034004,29.997693307657904,29.927937949683674,29.888145233284956,29.877920860355122,29.770802887158577,29.673588609349128,29.61341847102426,29.52146769741803,29.35236869547092,29.335659955071364,29.314223202775405,29.290006995137876,29.260848843572674,29.234835767454793,29.221029706655255,29.183678938875552,29.162511196925486,29.114712868500742,29.106349430668683,28.978980459410323,28.96980471277622,28.933857770953583,28.920894542609012,28.867316985891158,28.854775510053837,28.848478162468524,28.836056813187067,28.828596676184404,28.793895404214247,28.78718460940896,28.774797726567233
6,47.26747302937127,43.92275968124326,43.36201820107234,42.883106601746455,42.61172827089094,42.448442992785786,40.09866882225431,39.80082193319895,39.17051802283534,38.99848815512054,38.97831513104966,38.85294735505896,37.76098640528502,37.75455571236853,37.369566850164595,37.369566850164595,37.22429387254661,36.614373157486206,36.55330854080169,36.13347032200844,36.12057799977224,35.724518911104255,35.24131495246643,35.096895232755934,34.97591447371577,34.79175270691256,34.55337124151585,33.0728353660346,32.889816721912446,32.230751606476986,32.10707857468603,31.55276828991026,31.40119388957916,31.335735585288436,31.25437975642736,31.145845834943355,31.120067125443,31.05406698688508,30.951747673789274,30.85484482047193,30.513425583820204,30.508294775697994,30.50685394788921,30.42404715723797,30.381112859614326,30.347607808321282,29.898489144548993,29.855553405916872,29.770525901368856,29.53421498576216,29.512646488773136,29.16115682051674,29.122221027574128,29.090222861334944,29.02297945867908,28.945436974105192,28.938550765954137,28.92841105004409,28.772300429985908,28.76331940638766,28.75370166333312,28.74454203632959,28.731994066483463,28.73168903538388,28.704924579128527,28.690701854086385,28.671629832791663,28.412406329163193,28.395420141154116,28.34709204868218,28.3210552449181,28.292877265391958,28.29232845239062,28.290481777673428,28.289756499826048,28.198518548777642,28.191445289744266,28.16871088117756,28.16864999625374,28.143255183805167,28.10892514376381,28.104783472597155,28.080134711688896,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354,28.062094994394354
7,57.390034904223874,54.66768895005021,53.42223273978826,47.38180025291045,44.55672856583453,41.77080042120595,41.77080042120595,41.77080042120595,41.637001338690176,41.637001338690176,41.46439023271074,41.34522861586043,41.34522861586043,41.325498726613745,41.27572287440622,41.27572287440622,41.26306942738133,40.89512879038056,40.41544934984879,40.41544934984879,40.41544934984879,40.41544934984879,40.306574056447,39.31256820601202,39.31256820601202,36.906673322488935,36.903917202969225,36.903917202969225,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.53690714802076,36.4748465227639,35.192763581425545,35.1822482278821,35.01942264699991,34.99467133684436,34.81000516581306,34.33078122003422,34.02780855017482,34.01569711288494,33.10966049500488,32.65147993062408,32.47824223985255,32.42224289323405,32.102820657519246,31.98594872203226,31.822158623654033,31.80271520756162,31.5412963271772,31.320934339212986,31.272325866060093,31.127449072463246,30.88206224005347,30.806320418612774,30.5958600494116,30.477990721621545,30.350169875484596,30.30738109589561,30.199681390448497,30.098112290756898
8,47.48558096689226,46.22124161734696,42.63643285820366,41.04170574068081,40.93736888306623,40.725855287670214,40.5578245968046,39.24944025029347,39.061613289994824,38.833624438504174,38.121777874513555,37.27300317814217,36.980556394565596,36.980556394565596,36.980556394565596,36.86647460332956,36.8589306525346,36.74269490101124,36.53357498536733,36.5290036898195,36.443582665417644,36.443582665417644,36.443582665417644,36.443582665417644,36.30539907404111,35.97146652620409,35.75636968494668,35.546488169236156,35.454005253012056,35.38869611467753,35.29407984385348,35.04722767820378,35.01828336395642,34.88604004660129,34.63862061485198,34.59703821986482,34.554910899745636,34.07787551492336,33.61677696493427,33.55722989182995,33.45724393248683,33.29588116589069,33.26923319331918,33.2014568696409,33.12216480339538,33.057931495716474,32.69695990424533,32.63357593696158,32.56758074745113,32.3670402671788,32.2977609044136,31.9234437004193,31.838183030572278,31.755515004907647,31.727804098607567,31.67911356806646,31.566896536494195,31.53680494189451,31.474935547652155,31.445789862516424,31.368084294246277,31.131547962601594,30.971986251318587,30.892846761348334,30.846387637835093,29.969040136644285,29.84399912550622,29.59569944055145,29.429569412460687,29.350093632791804,29.23510392766779,29.21113347795692,29.149254462984743,29.006469023714892,28.957184565122834,28.75395955798246,28.73523636495778,28.721940910826145,28.680906443192356,28.645998982923754,28.5985144068379,28.570574436988153,28.55706581328758,28.529425730669498,28.497388590736566,28.452951657216936,28.432084068026256,28.40180496893364,28.379759976979724,28.370057693863306,28.35669611510899,28.33378206530937,28.31477610560681,28.240668594310648,28.22872590217911,28.196831701849312,28.174544813070675,28.156032805405413,28.13060500338736,28.122384338171518,28.064017081438163
9,48.51254253808205,48.08810554055512,45.26632874365102,45.111290889721296,43.70334460408975,43.28946458580487,43.28946458580487,43.28946458580487,43.28946458580487,43.28946458580487,43.28946458580487,43.28946458580487,42.96295622455919,42.6286947519804,40.05702706069432,39.6254124815502,39.2192942961011,39.2192942961011,39.2192942961011,38.85087675911799,38.85087675911799,38.85087675911799,38.85087675911799,38.85087675911799,38.85087675911799,38.85087675911799,38.85087675911799,38.62008251564983,38.62008251564983,38.62008251564983,38.62008251564983,38.62008251564983,38.62008251564983,38.62008251564983,38.62008251564983,37.56667963357771,37.56667963357771,37.56667963357771,36.910435208316784,36.90606999112455,36.70963469918706,36.62215552524925,36.58815077021563,36.26782427444593,36.14367196931965,36.12813635081211,36.038842513739034,35.88468279110702,35.704709021051244,35.68003193623958,35.523563678765214,35.50953973495738,35.340855159722004,35.17913456395818,35.15436549471456,35.13703808928131,35.030846935949704,34.88778582864858,34.74244491032211,34.526832268210725,34.2029383813727,34.013495304044724,33.9357811913164,33.0147686208917,30.766873535795067,30.12955989100493,29.525310839118607,29.48764136699808,29.46686646815403,29.439393277191098,29.416884135759986,29.38520679974715,29.371844337197537,29.33287113229561,29.2548001513936,29.198848921923517,29.1872272389926,29.182576831149575,29.1569792345709,29.124743793761358,29.10640518865251,29.084248702568672,29.066713956271162,29.0575829068004,29.0347865194364,29.007488547891942,28.97188703246304,28.95742770622702,28.94094446188639,28.936777699012918,28.920405692185092,28.90203515648491,28.883542245296397,28.876327862067615,28.806862988537315,28.803502102474592,28.7700411041033,28.74959429336465,28.714249397112678,28.706378432724087,28.683546366925498
