,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,54.5138971279772,50.670714873261986,45.49448589677602,44.07998931677877,43.212265212175666,42.002099455664435,42.002099455664435,42.002099455664435,42.002099455664435,41.99928174940569,41.98673974187758,41.71171500037795,41.6274554371629,41.068840688870964,40.028870017626346,39.95054878693065,39.32227540740703,38.57135585360205,38.30176866206494,38.29892592217848,38.23244638531722,36.85716156313303,36.53307582542074,36.50730417904555,35.95028578618947,34.82127794787788,34.626086276210856,34.5338679429648,32.714815135817666,32.460892439496824,32.3774976718531,32.30807948234034,32.218062395932016,32.02321776234897,31.434671087600343,31.434671087600343,31.359898603318623,31.26140275653825,31.21722780730205,31.203165840393893,30.96270907175913,30.762344201263204,30.54265290128827,30.542417507846626,30.49499474313706,30.49499474313706,30.45890255045149,30.41683779260673,30.354146897398028,30.35367029989835,30.308231503024448
1,47.791149463850914,46.90267482737186,43.07893454661276,43.07893454661276,42.30411184332112,41.83438949580584,40.851847488356796,40.16361270233046,39.423466004656106,38.885362095116975,38.885362095116975,38.82116791771831,38.82116791771831,38.82116791771831,38.82116791771831,38.82116791771831,38.58055277993501,37.61979807020743,37.61979807020743,36.886477984166,36.8498585537587,36.84865615894714,36.834495026446135,36.77052040914133,36.729048388980125,36.519803205541045,36.51907737485003,36.38826429520707,36.22008203895383,36.00406026701921,35.79147165747175,34.48934302575509,34.2712231933083,33.90078472952204,33.89893137074455,33.24721456795069,32.73355417545641,32.11862679744978,31.487916475902168,31.387144637015165,30.963965874023486,30.895860084767296,30.864154096858023,30.69173993736481,30.56930269672156,30.533780763987266,30.4565504943019,30.434414075478855,30.354734066675164,30.283985169577985,30.079457672710255
2,47.67648533452009,46.99581242571983,45.99379631838616,45.56351936397396,44.05770486186706,42.8332752212427,42.8332752212427,42.59379828757913,42.28894962217973,41.94021107156242,41.906423981690175,41.594063372083845,41.46389688711377,41.224613949399235,40.87990876858885,40.87990876858885,40.86969243882613,40.7869783411836,40.747964732988166,40.747964732988166,40.69579811814278,40.581688503865536,40.38109914351587,40.06550213560521,39.629374817519526,39.563001492239266,39.563001492239266,39.47010351593294,39.432977283042895,39.39126808039862,39.34191223968335,39.175054669555266,39.09490276554164,37.64160636279733,37.62603754316508,37.507772654931166,37.50403859495131,37.16588007227439,37.113497310409294,37.0586239655953,36.9341835292399,36.70323754303048,36.37200016740162,36.098063091376815,35.686831874118425,35.642955169325795,35.40172547958335,35.16695943787122,35.09549460741116,35.003762300255886,34.946879525959666
3,53.579336490897134,47.6120463329964,47.6120463329964,45.363603779194996,44.731975147126704,39.06021108823723,38.97343165976658,38.97059464997635,38.75226285491919,38.75226285491919,38.75226285491919,38.54059170851733,38.53433522916143,38.53433522916143,38.53433522916143,38.44934607337643,38.44703839515753,37.96817023636356,37.64199270675733,37.64199270675733,37.64199270675733,37.64199270675733,37.64199270675733,37.1254873847849,36.85416467103469,36.85416467103469,36.85416467103469,36.85416467103469,36.42771244701004,36.42771244701004,36.42771244701004,36.42771244701004,36.42771244701004,36.42771244701004,36.42771244701004,36.42771244701004,36.42771244701004,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095,35.745343348962095
4,47.08456365822772,45.284881215524905,43.14949514629022,42.04703059729437,39.37476385245747,38.5736375258609,36.89655763188031,35.84465008845958,35.76055521784744,35.39660427039138,34.47767340888827,32.71021146983442,32.69897367565208,30.574669028239324,30.360164009530873,30.243403914038897,29.967802475945387,29.917594458296552,29.875399409807994,29.589277555983358,29.522958919645035,29.32638244703897,29.271337195174624,29.059323578161486,28.742621074180757,28.727921301810234,28.631178262686905,28.509002022648364,28.47251279836904,28.408876798675937,28.363857100946383,27.92944789400945,27.829239632533355,27.81279454482139,27.801800098576933,27.776319328895053,27.769120019065767,27.564889337266813,27.501220280392683,27.42284282416642,27.33190296133336,27.27388978755725,27.248371283417367,27.140825062257214,26.969818749449757,26.918497028541633,26.881725455139996,26.760718105130483,26.757319202339815,26.733808562182695,26.71796031312812
5,49.08132367200763,48.89514450449079,46.430779789720376,44.75903052667519,41.533688558619815,41.15447447387763,40.97670310851597,40.823525536470946,40.819869032592344,40.73625265807556,40.52940989214783,40.342397666968225,40.153027113020784,39.8171776888228,39.75597350765713,39.73918086368711,39.21258572095763,39.208172546918476,39.18525573246414,38.971054706447745,38.87676541251064,38.872704068648304,38.49795599543833,38.42483655021114,38.13477092326864,38.13163576701147,37.76102293288277,37.626608273588644,37.58677499375151,37.49693082969964,37.3922281161428,37.226645862353834,36.74200950648426,36.62699225086954,36.23618292226688,36.041868656643764,35.52290805685003,35.26114685180067,35.23110415531524,35.027316484416126,33.98808087259372,33.93683847304279,33.870020731469566,33.79377346594058,33.759357156519684,33.733177548528595,33.714155496869864,33.676683754132995,33.61393339132396,33.605469421206934,33.56929248621633
6,47.53707186102319,47.033578173371346,44.6237017291876,43.28217979006085,42.35266511236557,42.35266511236557,42.35266511236557,42.35266511236557,42.12010334802017,42.12010334802017,41.59412052250302,41.08289619014998,41.08289619014998,41.005255944281565,40.314720617266296,40.1645188677047,40.1645188677047,40.134077385845686,40.12482639010138,40.121721264544526,40.121721264544526,40.121721264544526,40.007391252319934,39.75306157084546,38.998752302713484,38.95110935465225,38.9483662551442,38.62575827332801,38.48610919575225,38.19148734952671,38.08804102278108,38.05517554834663,37.92976277039241,37.49250494690332,37.365655433444566,37.18672567947854,36.89762699201688,36.46773371300329,36.2713981747541,35.240269552973665,34.9112653669821,32.949805224175016,32.92092547275212,32.30485220450737,31.82854740406817,31.716416464544295,31.468387859437936,31.377760349006625,31.330183149923077,31.17724384638807,31.104250284314208
7,46.07732893429094,42.08670574433758,42.08670574433758,41.695377890520454,40.74854251417446,39.95854477710212,39.815687910812805,39.234571062883404,39.23186760950697,39.09953052512601,39.015477351208084,39.01008464510591,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.62209238188232,38.479840721473344,38.46958982751771,38.0143353301684,37.910126603354854,37.910126603354854,37.655875837561986,37.55688809978936,37.55688809978936,37.502955888545515,37.09637826268337,36.83372594398853,36.15874546002347,35.691567152513265,35.68886992556121,35.53608929121275,34.93570450012052,34.93570450012052,34.88203970986952,34.85096577665616,34.46280002894423,33.88355349164157,33.46244581182666,33.38402050627594
8,55.86668481800787,42.098365273954606,42.01928299452015,41.2436460754644,40.905564152671346,40.07131097579409,40.07131097579409,39.78182082712343,39.78182082712343,38.272455105014906,38.272455105014906,38.175617665846474,37.83166556060376,37.75612805829244,37.74568999595009,37.70563128765049,37.62149131250833,37.57621625714402,37.57621625714402,37.355142544896495,37.304478343226585,37.301473979374684,37.301473979374684,37.18968728924126,37.09817587058492,37.04955950880211,37.0480212835931,37.04773457883339,36.9746709691789,36.9746709691789,36.799642098895134,36.79740612401047,36.60802215956829,36.58345980522797,36.53971519303716,36.51330819407861,36.22269947332373,36.22269947332373,36.22269947332373,36.191323756538026,36.175184878308166,36.05165813208622,35.97118844272948,35.96652224193191,35.87790351114895,35.60311201669293,33.94628936819797,33.72219925703134,33.58300941704336,33.47099247907501,33.38646983591824
9,48.51254253808205,40.29532911477538,39.39860763901765,39.3666163782705,39.137331430382616,38.24005720442238,38.16720796259368,37.88717748822083,37.8845336869948,37.377920844707205,36.797519522895655,34.76660115441869,34.61121766184961,34.46188408314933,34.26356618272922,34.18163603124359,34.05025310108861,33.91729135286312,33.09709559899763,33.05132789971896,32.86010341532474,32.805989901084054,32.74065843267485,32.551366670353964,32.477998022825666,32.319105777161724,32.213120333801314,31.835488649975346,31.616890522777272,31.44820201746793,31.215214529248758,30.982559603856615,30.659782545070883,30.583780675466098,30.391142175397388,30.303970255251834,30.120077667086573,30.04785840382272,29.999214704460567,29.908091718638026,29.731461182379284,29.68183689897625,29.681703978255523,29.664116029280112,29.58650421165642,29.48508361403932,29.48508361403932,29.431249527556403,29.417626630532567,29.233445883302274,29.233445883302274
